order_id,order_date,customer_id,product,quantity,unit_price
ORD006273,2025-05-05,C1139,Power Bank,3,1799.00
ORD006274,2025-01-14,C1817,Wireless Mouse,4,799.00
ORD006275,2025-11-12,C1472,Laptop Stand,1,1199.00
ORD006276,2025-01-18,C1670,Laptop Stand,4,1199.00
ORD006277,2025-03-24,C1095,USB-C Cable,1,299.50
ORD006278,2025-10-04,C1832,Laptop Stand,4,1199.00
ORD006279,2025-09-18,C1483,Wireless Mouse,1,799.00
ORD006280,2025-09-11,C1145,Headphones,2,3299.00
ORD006281,2025-01-13,C1823,Keyboard,3,1499.00
ORD006282,2025-12-30,C1792,Monitor,3,12499.00
ORD006283,2025-02-27,C1507,Headphones,1,3299.00
ORD006284,2025-10-08,C1827,USB-C Cable,1,299.50
ORD006285,2025-01-04,C1465,Power Bank,3,1799.00
ORD006286,2025-05-06,C1416,Webcam,1,2499.00
ORD006287,2025-04-26,C1777,USB-C Cable,3,299.50
ORD006288,2025-03-09,C1188,Webcam,3,2499.00
ORD006289,2025-02-17,C1663,USB-C Cable,4,299.50
ORD006290,2025-03-15,C1350,Wireless Mouse,2,799.00
ORD006291,2025-10-28,C1276,Laptop Stand,1,1199.00
ORD006292,2025-12-07,C1747,USB-C Cable,1,299.50
ORD006293,2025-06-06,C1759,Webcam,4,2499.00
ORD006294,2025-04-03,C1384,Power Bank,5,1799.00
ORD006295,2025-04-17,C1690,Wireless Mouse,2,799.00
ORD006296,2025-11-25,C1640,Headphones,3,3299.00
ORD006297,2025-02-18,C1230,Monitor,2,12499.00
ORD006298,2025-07-29,C1080,Power Bank,4,1799.00
ORD006299,2025-10-13,C1024,Webcam,2,2499.00
ORD006300,2025-06-26,C1847,Webcam,3,2499.00
ORD006301,2025-06-29,C1114,USB Hub,4,899.00
ORD006302,2025-03-09,C1108,Wireless Mouse,1,799.00
ORD006303,2025-06-13,C1978,Keyboard,5,1499.00
ORD006304,2025-03-29,C1824,Keyboard,4,1499.00
ORD006305,2025-07-27,C1775,USB Hub,3,899.00
ORD006306,2025-07-31,C1261,USB Hub,4,899.00
ORD006307,2025-08-08,C1810,USB Hub,5,899.00
ORD006308,2025-03-06,C1219,Headphones,4,3299.00
ORD006309,2025-01-31,C1929,Headphones,1,3299.00
ORD006310,2025-09-27,C1275,USB Hub,3,899.00
ORD006311,2025-05-13,C1024,Power Bank,5,1799.00
ORD006312,2025-08-13,C1840,Laptop Stand,5,1199.00
ORD006313,2025-10-17,C1112,Keyboard,5,1499.00
ORD006314,2025-09-09,C1298,Wireless Mouse,5,799.00
ORD006315,2025-02-13,C1447,USB-C Cable,3,299.50
ORD006316,2025-01-26,C1413,Wireless Mouse,5,799.00
ORD006317,2025-04-14,C1402,USB Hub,5,899.00
ORD006318,2025-04-12,C1804,USB-C Cable,3,299.50
ORD006319,2025-05-23,C1553,Laptop Stand,3,1199.00
ORD006320,2025-08-12,C1276,USB Hub,4,899.00
ORD006321,2025-09-16,C1161,Wireless Mouse,1,799.00
ORD006322,2025-10-21,C1988,Laptop Stand,5,1199.00
ORD006323,2025-06-13,C1280,Headphones,4,3299.00
ORD006324,2025-03-17,C1731,USB-C Cable,1,299.50
ORD006325,2025-02-03,C1170,USB-C Cable,2,299.50
ORD006326,2025-12-18,C1961,Power Bank,2,1799.00
ORD006327,2025-07-03,C1924,Wireless Mouse,3,799.00
ORD006328,2025-04-17,C1779,Wireless Mouse,2,799.00
ORD006329,2025-02-01,C1021,Wireless Mouse,1,799.00
ORD006330,2025-09-23,C1385,USB Hub,2,899.00
ORD006331,2025-07-26,C1464,Webcam,2,2499.00
ORD006332,2025-11-10,C1004,Keyboard,1,1499.00
ORD006333,2025-09-24,C1585,USB Hub,5,899.00
ORD006334,2025-03-04,C1258,Keyboard,1,1499.00
ORD006335,2025-01-02,C1023,Headphones,5,3299.00
ORD006336,2025-07-16,C1581,Keyboard,2,1499.00
ORD006337,2025-03-13,C1701,Laptop Stand,4,1199.00
ORD006338,2025-08-22,C1759,Laptop Stand,5,1199.00
ORD006339,2025-10-23,C1744,USB Hub,4,899.00
ORD006340,2025-07-18,C1009,Wireless Mouse,5,799.00
ORD006341,2025-06-03,C1556,Monitor,1,12499.00
ORD006342,2025-08-06,C1491,USB Hub,3,899.00
ORD006343,2025-05-06,C1041,Headphones,1,3299.00
ORD006344,2025-11-02,C1835,Wireless Mouse,5,799.00
ORD006345,2025-05-22,C1700,USB Hub,2,899.00
ORD006346,2025-08-11,C1121,Laptop Stand,1,1199.00
ORD006347,2025-08-17,C1084,Laptop Stand,1,1199.00
ORD006348,2025-02-13,C1325,USB Hub,1,899.00
ORD006349,2025-11-27,C1378,USB Hub,3,899.00
ORD006350,2025-09-14,C1144,Monitor,5,12499.00
ORD006351,2025-03-18,C1996,Webcam,1,2499.00
ORD006352,2025-11-22,C1266,Laptop Stand,1,1199.00
ORD006353,2025-07-05,C1208,Keyboard,3,1499.00
ORD006354,2025-05-23,C1422,Laptop Stand,4,1199.00
ORD006355,2025-08-17,C1329,Wireless Mouse,4,799.00
ORD006356,2025-05-26,C1595,Webcam,3,2499.00
ORD006357,2025-08-10,C1452,Headphones,2,3299.00
ORD006358,2025-02-18,C1059,Wireless Mouse,5,799.00
ORD006359,2025-05-17,C1902,USB-C Cable,1,299.50
ORD006360,2025-12-28,C1788,USB-C Cable,5,299.50
ORD006361,2025-12-19,C1519,Keyboard,2,1499.00
ORD006362,2025-12-01,C1227,USB-C Cable,5,299.50
ORD006363,2025-11-02,C1944,Power Bank,3,1799.00
ORD006364,2025-03-18,C1984,Wireless Mouse,4,799.00
ORD006365,2025-01-18,C1543,USB-C Cable,3,299.50
ORD006366,2025-02-05,C1508,USB Hub,3,899.00
ORD006367,2025-03-11,C1478,Monitor,2,12499.00
ORD006368,2025-11-23,C1994,Monitor,2,12499.00
ORD006369,2025-06-09,C1163,Headphones,2,3299.00
ORD006370,2025-08-21,C1017,Monitor,1,12499.00
ORD006371,2025-02-14,C1163,Webcam,5,2499.00
ORD006372,2025-10-14,C1973,Keyboard,2,1499.00
ORD006373,2025-12-26,C1339,USB Hub,1,899.00
ORD006374,2025-03-01,C1703,USB Hub,4,899.00
ORD006375,2025-11-18,C1180,Keyboard,3,1499.00
ORD006376,2025-10-17,C1018,Monitor,3,12499.00
ORD006377,2025-02-28,C1904,Headphones,1,3299.00
ORD006378,2025-08-26,C1616,Wireless Mouse,2,799.00
ORD006379,2025-01-29,C1270,Laptop Stand,4,1199.00
ORD006380,2025-01-13,C1055,Headphones,1,3299.00
ORD006381,2025-10-15,C1248,USB-C Cable,5,299.50
ORD006382,2025-08-23,C1088,USB-C Cable,1,299.50
ORD006383,2025-03-31,C1205,Keyboard,2,1499.00
ORD006384,2025-02-05,C1359,Headphones,1,3299.00
ORD006385,2025-01-16,C1670,USB-C Cable,3,299.50
ORD006386,2025-07-11,C1011,USB Hub,4,899.00
ORD006387,2025-08-11,C1769,Headphones,3,3299.00
ORD006388,2025-05-13,C1319,Laptop Stand,4,1199.00
ORD006389,2025-06-06,C1670,Wireless Mouse,2,799.00
ORD006390,2025-08-14,C1429,USB-C Cable,2,299.50
ORD006391,2025-07-16,C1845,Webcam,1,2499.00
ORD006392,2025-11-15,C1090,Keyboard,3,1499.00
ORD006393,2025-01-04,C1374,Laptop Stand,4,1199.00
ORD006394,2025-06-08,C1503,Laptop Stand,2,1199.00
ORD006395,2025-05-01,C1358,Webcam,5,2499.00
ORD006396,2025-02-12,C1502,Headphones,4,3299.00
ORD006397,2025-03-28,C1167,USB Hub,3,899.00
ORD006398,2025-12-14,C1129,Keyboard,4,1499.00
ORD006399,2025-07-21,C1463,USB-C Cable,1,299.50
ORD006400,2025-07-20,C1867,USB Hub,4,899.00
ORD006401,2025-06-29,C1954,Headphones,4,3299.00
ORD006402,2025-03-08,C1282,USB-C Cable,1,299.50
ORD006403,2025-07-29,C1872,Power Bank,5,1799.00
ORD006404,2025-09-19,C1876,Power Bank,3,1799.00
ORD006405,2025-08-31,C1478,Webcam,1,2499.00
ORD006406,2025-10-24,C1061,USB-C Cable,2,299.50
ORD006407,2025-01-08,C1037,Monitor,4,12499.00
ORD006408,2025-09-19,C1310,Keyboard,5,1499.00
ORD006409,2025-06-04,C1996,Power Bank,2,1799.00
ORD006410,2025-05-01,C1320,USB-C Cable,3,299.50
ORD006411,2025-06-07,C1054,Laptop Stand,3,1199.00
ORD006412,2025-07-13,C1560,Headphones,2,3299.00
ORD006413,2025-03-19,C1088,Keyboard,3,1499.00
ORD006414,2025-05-10,C1619,Headphones,3,3299.00
ORD006415,2025-07-02,C1262,USB-C Cable,5,299.50
ORD006416,2025-01-09,C1993,USB-C Cable,4,299.50
ORD006417,2025-05-25,C1658,Webcam,1,2499.00
ORD006418,2025-02-21,C1686,Keyboard,5,1499.00
ORD006419,2025-04-11,C1559,Power Bank,5,1799.00
ORD006420,2025-09-29,C1150,Keyboard,4,1499.00
ORD006421,2025-01-02,C1877,Laptop Stand,4,1199.00
ORD006422,2025-06-07,C1230,Laptop Stand,3,1199.00
ORD006423,2025-09-14,C1895,Webcam,5,2499.00
ORD006424,2025-02-03,C1540,USB-C Cable,5,299.50
ORD006425,2025-10-28,C1820,Webcam,4,2499.00
ORD006426,2025-01-12,C1414,USB Hub,4,899.00
ORD006427,2025-01-10,C1355,Webcam,1,2499.00
ORD006428,2025-01-23,C1186,Keyboard,1,1499.00
ORD006429,2025-07-09,C1318,USB-C Cable,2,299.50
ORD006430,2025-02-12,C1821,Webcam,2,2499.00
ORD006431,2025-01-16,C1121,Laptop Stand,4,1199.00
ORD006432,2025-06-09,C1625,Wireless Mouse,5,799.00
ORD006433,2025-01-03,C1843,Headphones,2,3299.00
ORD006434,2025-03-14,C1102,Power Bank,5,1799.00
ORD006435,2025-01-28,C1059,Headphones,2,3299.00
ORD006436,2025-02-01,C1715,USB-C Cable,2,299.50
ORD006437,2025-11-01,C1457,Keyboard,5,1499.00
ORD006438,2025-02-11,C1091,Wireless Mouse,3,799.00
ORD006439,2025-01-07,C1214,Wireless Mouse,3,799.00
ORD006440,2025-03-01,C1246,Power Bank,1,1799.00
ORD006441,2025-02-20,C1603,Power Bank,4,1799.00
ORD006442,2025-08-01,C1046,USB Hub,1,899.00
ORD006443,2025-03-21,C1778,Headphones,3,3299.00
ORD006444,2025-09-17,C1264,Wireless Mouse,1,799.00
ORD006445,2025-11-22,C1477,Webcam,5,2499.00
ORD006446,2025-07-06,C1943,Monitor,1,12499.00
ORD006447,2025-02-09,C1210,Keyboard,4,1499.00
ORD006448,2025-04-25,C1345,Monitor,5,12499.00
ORD006449,2025-12-28,C1122,USB-C Cable,1,299.50
ORD006450,2025-03-27,C1571,Power Bank,5,1799.00
ORD006451,2025-09-25,C1762,Power Bank,1,1799.00
ORD006452,2025-03-12,C1798,Power Bank,4,1799.00
ORD006453,2025-04-27,C1479,Wireless Mouse,1,799.00
ORD006454,2025-02-24,C1436,Headphones,1,3299.00
ORD006455,2025-12-20,C1524,USB Hub,1,899.00
ORD006456,2025-03-21,C1132,Power Bank,2,1799.00
ORD006457,2025-05-09,C1492,Headphones,4,3299.00
ORD006458,2025-10-02,C1202,Keyboard,4,1499.00
ORD006459,2025-04-27,C1041,Monitor,4,12499.00
ORD006460,2025-10-14,C1884,Headphones,1,3299.00
ORD006461,2025-04-04,C1817,Wireless Mouse,3,799.00
ORD006462,2025-01-08,C1689,USB Hub,5,899.00
ORD006463,2025-06-30,C1476,Monitor,5,12499.00
ORD006464,2025-01-08,C1173,Wireless Mouse,3,799.00
ORD006465,2025-04-10,C1817,Webcam,2,2499.00
ORD006466,2025-07-22,C1987,Laptop Stand,2,1199.00
ORD006467,2025-03-04,C1400,USB-C Cable,5,299.50
ORD006468,2025-07-16,C1616,Wireless Mouse,4,799.00
ORD006469,2025-06-30,C1867,USB Hub,4,899.00
ORD006470,2025-07-23,C1682,Webcam,4,2499.00
ORD006471,2025-07-19,C1820,Wireless Mouse,4,799.00
ORD006472,2025-02-03,C1447,Monitor,5,12499.00
ORD006473,2025-05-06,C1591,Keyboard,3,1499.00
ORD006474,2025-02-15,C1329,USB-C Cable,1,299.50
ORD006475,2025-07-28,C1916,Keyboard,3,1499.00
ORD006476,2025-07-18,C1074,USB-C Cable,1,299.50
ORD006477,2025-01-05,C1222,Power Bank,2,1799.00
ORD006478,2025-01-24,C1963,Monitor,5,12499.00
ORD006479,2025-03-22,C1288,Webcam,2,2499.00
ORD006480,2025-11-14,C1551,Keyboard,2,1499.00
ORD006481,2025-05-28,C1554,USB-C Cable,3,299.50
ORD006482,2025-02-03,C1225,USB Hub,1,899.00
ORD006483,2025-06-04,C1934,Wireless Mouse,1,799.00
ORD006484,2025-11-04,C1828,Headphones,1,3299.00
ORD006485,2025-06-11,C1878,Wireless Mouse,2,799.00
ORD006486,2025-03-17,C1103,Wireless Mouse,3,799.00
ORD006487,2025-07-13,C1487,Keyboard,3,1499.00
ORD006488,2025-07-18,C1715,USB Hub,3,899.00
ORD006489,2025-05-06,C1236,Headphones,5,3299.00
ORD006490,2025-04-30,C1317,Monitor,5,12499.00
ORD006491,2025-02-17,C1003,Keyboard,3,1499.00
ORD006492,2025-03-02,C1901,Wireless Mouse,3,799.00
ORD006493,2025-08-04,C1265,Power Bank,2,1799.00
ORD006494,2025-09-16,C1839,Power Bank,5,1799.00
ORD006495,2025-03-04,C1327,Headphones,4,3299.00
ORD006496,2025-10-10,C1345,Laptop Stand,3,1199.00
ORD006497,2025-03-12,C1559,Keyboard,1,1499.00
ORD006498,2025-09-10,C1337,Power Bank,1,1799.00
ORD006499,2025-04-30,C1606,USB-C Cable,3,299.50
ORD006500,2025-09-17,C1100,Power Bank,3,1799.00
ORD006501,2025-05-13,C1158,Monitor,4,12499.00
ORD006502,2025-12-10,C1831,Wireless Mouse,5,799.00
ORD006503,2025-03-24,C1232,Power Bank,4,1799.00
ORD006504,2025-03-20,C1302,Wireless Mouse,3,799.00
ORD006505,2025-07-09,C1790,Headphones,3,3299.00
ORD006506,2025-08-25,C1479,Headphones,2,3299.00
ORD006507,2025-07-03,C1066,Wireless Mouse,4,799.00
ORD006508,2025-01-14,C1471,Keyboard,2,1499.00
ORD006509,2025-09-14,C1474,Wireless Mouse,1,799.00
ORD006510,2025-07-16,C1824,Monitor,3,12499.00
ORD006511,2025-09-30,C1656,Power Bank,2,1799.00
ORD006512,2025-12-07,C1740,Power Bank,1,1799.00
ORD006513,2025-02-20,C1498,Laptop Stand,3,1199.00
ORD006514,2025-04-27,C1542,Webcam,1,2499.00
ORD006515,2025-08-15,C1303,USB-C Cable,1,299.50
ORD006516,2025-09-15,C1866,Webcam,3,2499.00
ORD006517,2025-12-10,C1185,Power Bank,4,1799.00
ORD006518,2025-03-24,C1576,Wireless Mouse,2,799.00
ORD006519,2025-05-13,C1789,Monitor,4,12499.00
ORD006520,2025-07-26,C1151,USB Hub,4,899.00
ORD006521,2025-10-12,C1528,USB-C Cable,3,299.50
ORD006522,2025-08-18,C1426,Wireless Mouse,4,799.00
ORD006523,2025-03-11,C1010,Webcam,4,2499.00
ORD006524,2025-12-16,C1211,Headphones,2,3299.00
ORD006525,2025-02-04,C1880,Power Bank,2,1799.00
ORD006526,2025-04-17,C1744,Monitor,5,12499.00
ORD006527,2025-09-01,C1427,Headphones,2,3299.00
ORD006528,2025-11-06,C1128,Monitor,2,12499.00
ORD006529,2025-08-09,C1739,USB Hub,5,899.00
ORD006530,2025-11-07,C1053,Power Bank,4,1799.00
ORD006531,2025-05-15,C1529,Wireless Mouse,5,799.00
ORD006532,2025-10-30,C1695,Headphones,2,3299.00
ORD006533,2025-01-30,C1710,USB-C Cable,3,299.50
ORD006534,2025-05-01,C1265,Monitor,1,12499.00
ORD006535,2025-01-14,C1703,Monitor,5,12499.00
ORD006536,2025-08-31,C1204,USB-C Cable,5,299.50
ORD006537,2025-02-12,C1979,Headphones,3,3299.00
ORD006538,2025-08-08,C1974,Power Bank,3,1799.00
ORD006539,2025-06-10,C1196,Wireless Mouse,3,799.00
ORD006540,2025-08-19,C1059,Headphones,4,3299.00
ORD006541,2025-11-01,C1902,USB Hub,4,899.00
ORD006542,2025-12-30,C1347,Power Bank,3,1799.00
ORD006543,2025-03-23,C1446,Webcam,1,2499.00
ORD006544,2025-05-04,C1851,Wireless Mouse,5,799.00
ORD006545,2025-03-17,C1865,Webcam,2,2499.00
ORD006546,2025-04-18,C1880,Power Bank,4,1799.00
ORD006547,2025-08-22,C1746,USB-C Cable,2,299.50
ORD006548,2025-01-31,C1723,USB-C Cable,2,299.50
ORD006549,2025-11-26,C1150,USB-C Cable,4,299.50
ORD006550,2025-02-24,C1779,Keyboard,1,1499.00
ORD006551,2025-07-09,C1666,Power Bank,4,1799.00
ORD006552,2025-11-07,C1123,Headphones,4,3299.00
ORD006553,2025-08-05,C1168,Keyboard,1,1499.00
ORD006554,2025-03-22,C1631,Webcam,5,2499.00
ORD006555,2025-02-28,C1295,Monitor,3,12499.00
ORD006556,2025-07-26,C1590,USB Hub,5,899.00
ORD006557,2025-01-17,C1383,Laptop Stand,2,1199.00
ORD006558,2025-08-06,C1978,Keyboard,5,1499.00
ORD006559,2025-04-17,C1598,Wireless Mouse,2,799.00
ORD006560,2025-01-16,C1920,USB-C Cable,2,299.50
ORD006561,2025-10-19,C1813,Headphones,5,3299.00
ORD006562,2025-02-18,C1911,Wireless Mouse,3,799.00
ORD006563,2025-12-14,C1407,USB-C Cable,3,299.50
ORD006564,2025-02-09,C1062,Power Bank,4,1799.00
ORD006565,2025-01-13,C1889,USB Hub,1,899.00
ORD006566,2025-08-26,C1904,Power Bank,1,1799.00
ORD006567,2025-02-11,C1409,Laptop Stand,2,1199.00
ORD006568,2025-01-21,C1909,Power Bank,3,1799.00
ORD006569,2025-01-17,C1298,Wireless Mouse,5,799.00
ORD006570,2025-04-17,C1189,Laptop Stand,4,1199.00
ORD006571,2025-04-04,C1259,Power Bank,3,1799.00
ORD006572,2025-10-23,C1229,Headphones,1,3299.00
ORD006573,2025-03-23,C1576,Power Bank,3,1799.00
ORD006574,2025-08-10,C1247,Power Bank,5,1799.00
ORD006575,2025-10-04,C1227,Wireless Mouse,5,799.00
ORD006576,2025-07-23,C1774,Wireless Mouse,3,799.00
ORD006577,2025-02-01,C1160,Webcam,3,2499.00
ORD006578,2025-06-16,C1111,USB Hub,5,899.00
ORD006579,2025-11-06,C1230,Laptop Stand,2,1199.00
ORD006580,2025-12-25,C1161,Power Bank,4,1799.00
ORD006581,2025-10-04,C1881,USB-C Cable,1,299.50
ORD006582,2025-10-21,C1120,USB-C Cable,4,299.50
ORD006583,2025-06-28,C1667,Laptop Stand,1,1199.00
ORD006584,2025-10-16,C1836,Webcam,4,2499.00
ORD006585,2025-03-06,C1850,Wireless Mouse,4,799.00
ORD006586,2025-08-20,C1404,Headphones,3,3299.00
ORD006587,2025-08-21,C1883,USB-C Cable,2,299.50
ORD006588,2025-11-26,C1311,USB Hub,3,899.00
ORD006589,2025-10-29,C1500,Laptop Stand,3,1199.00
ORD006590,2025-01-12,C1463,Monitor,1,12499.00
ORD006591,2025-10-07,C1445,USB Hub,3,899.00
ORD006592,2025-08-03,C1766,Wireless Mouse,4,799.00
ORD006593,2025-07-31,C1866,Monitor,1,12499.00
ORD006594,2025-01-23,C1558,USB-C Cable,1,299.50
ORD006595,2025-10-17,C1982,Keyboard,2,1499.00
ORD006596,2025-03-26,C1190,Wireless Mouse,1,799.00
ORD006597,2025-06-03,C1903,Monitor,2,12499.00
ORD006598,2025-05-24,C1265,Wireless Mouse,5,799.00
ORD006599,2025-10-27,C1230,Wireless Mouse,2,799.00
ORD006600,2025-06-28,C1980,USB-C Cable,2,299.50
ORD006601,2025-04-16,C1177,Laptop Stand,1,1199.00
ORD006602,2025-05-06,C1366,USB-C Cable,1,299.50
ORD006603,2025-03-20,C1829,Wireless Mouse,3,799.00
ORD006604,2025-06-26,C1873,Monitor,1,12499.00
ORD006605,2025-11-13,C1905,Keyboard,2,1499.00
ORD006606,2025-05-26,C1336,Monitor,1,12499.00
ORD006607,2025-07-27,C1594,Laptop Stand,5,1199.00
ORD006608,2025-10-14,C1291,USB Hub,2,899.00
ORD006609,2025-05-06,C1197,Laptop Stand,2,1199.00
ORD006610,2025-05-07,C1403,Webcam,2,2499.00
ORD006611,2025-03-09,C1007,Headphones,5,3299.00
ORD006612,2025-06-27,C1577,Wireless Mouse,5,799.00
ORD006613,2025-03-04,C1129,Laptop Stand,3,1199.00
ORD006614,2025-02-16,C1165,Webcam,5,2499.00
ORD006615,2025-08-16,C1798,Wireless Mouse,3,799.00
ORD006616,2025-06-10,C1929,Headphones,5,3299.00
ORD006617,2025-01-29,C1120,USB-C Cable,2,299.50
ORD006618,2025-09-12,C1411,Laptop Stand,2,1199.00
ORD006619,2025-09-04,C1470,Keyboard,3,1499.00
ORD006620,2025-05-23,C1163,Monitor,1,12499.00
ORD006621,2025-07-16,C1186,Wireless Mouse,5,799.00
ORD006622,2025-11-25,C1095,Webcam,5,2499.00
ORD006623,2025-08-18,C1350,Laptop Stand,5,1199.00
ORD006624,2025-10-28,C1135,Keyboard,2,1499.00
ORD006625,2025-08-17,C1077,Headphones,2,3299.00
ORD006626,2025-09-04,C1381,Keyboard,2,1499.00
ORD006627,2025-03-07,C1966,Headphones,4,3299.00
ORD006628,2025-08-31,C1326,Webcam,2,2499.00
ORD006629,2025-11-19,C1939,USB Hub,4,899.00
ORD006630,2025-07-16,C1105,Webcam,2,2499.00
ORD006631,2025-11-14,C1435,Wireless Mouse,1,799.00
ORD006632,2025-04-28,C1027,Power Bank,1,1799.00
ORD006633,2025-12-04,C1759,USB-C Cable,5,299.50
ORD006634,2025-06-11,C1895,Webcam,2,2499.00
ORD006635,2025-02-01,C1195,Webcam,2,2499.00
ORD006636,2025-02-02,C1362,Keyboard,2,1499.00
ORD006637,2025-07-01,C1010,Monitor,3,12499.00
ORD006638,2025-05-19,C1214,Keyboard,2,1499.00
ORD006639,2025-10-25,C1655,Keyboard,1,1499.00
ORD006640,2025-05-02,C1682,Webcam,1,2499.00
ORD006641,2025-08-15,C1496,USB Hub,5,899.00
ORD006642,2025-11-23,C1143,Power Bank,3,1799.00
ORD006643,2025-11-06,C1997,Power Bank,2,1799.00
ORD006644,2025-12-21,C1759,Monitor,3,12499.00
ORD006645,2025-03-20,C1994,USB-C Cable,1,299.50
ORD006646,2025-10-07,C1241,USB Hub,3,899.00
ORD006647,2025-12-25,C1954,Monitor,5,12499.00
ORD006648,2025-10-30,C1184,Keyboard,1,1499.00
ORD006649,2025-10-05,C1494,Webcam,4,2499.00
ORD006650,2025-08-09,C1504,Wireless Mouse,4,799.00
ORD006651,2025-04-17,C1901,Laptop Stand,2,1199.00
ORD006652,2025-10-29,C1603,USB-C Cable,5,299.50
ORD006653,2025-07-01,C1097,Headphones,3,3299.00
ORD006654,2025-03-26,C1348,Wireless Mouse,4,799.00
ORD006655,2025-12-07,C1296,USB Hub,4,899.00
ORD006656,2025-01-30,C1904,Webcam,5,2499.00
ORD006657,2025-11-22,C1515,Monitor,3,12499.00
ORD006658,2025-09-29,C1196,USB Hub,5,899.00
ORD006659,2025-06-14,C1716,USB-C Cable,4,299.50
ORD006660,2025-03-11,C1414,Power Bank,2,1799.00
ORD006661,2025-09-18,C1272,Wireless Mouse,4,799.00
ORD006662,2025-03-06,C1674,Power Bank,5,1799.00
ORD006663,2025-07-05,C1312,USB-C Cable,2,299.50
ORD006664,2025-07-11,C1082,Monitor,5,12499.00
ORD006665,2025-03-28,C1568,Headphones,2,3299.00
ORD006666,2025-04-04,C1890,USB-C Cable,3,299.50
ORD006667,2025-02-24,C1546,Wireless Mouse,2,799.00
ORD006668,2025-12-06,C1956,Monitor,4,12499.00
ORD006669,2025-06-03,C1457,USB-C Cable,2,299.50
ORD006670,2025-07-30,C1193,USB Hub,5,899.00
ORD006671,2025-04-03,C1661,Webcam,1,2499.00
ORD006672,2025-03-28,C1811,Keyboard,2,1499.00
ORD006673,2025-05-21,C1089,Laptop Stand,3,1199.00
ORD006674,2025-11-01,C1011,USB-C Cable,1,299.50
ORD006675,2025-07-21,C1174,Headphones,4,3299.00
ORD006676,2025-03-10,C1419,Wireless Mouse,4,799.00
ORD006677,2025-05-15,C1940,Wireless Mouse,3,799.00
ORD006678,2025-10-25,C1369,Wireless Mouse,4,799.00
ORD006679,2025-04-05,C1068,Laptop Stand,4,1199.00
ORD006680,2025-11-28,C1040,Webcam,1,2499.00
ORD006681,2025-11-11,C1076,Laptop Stand,1,1199.00
ORD006682,2025-10-22,C1224,Keyboard,2,1499.00
ORD006683,2025-04-13,C1551,Monitor,5,12499.00
ORD006684,2025-03-10,C1164,USB-C Cable,3,299.50
ORD006685,2025-02-17,C1088,Power Bank,5,1799.00
ORD006686,2025-07-15,C1872,Laptop Stand,1,1199.00
ORD006687,2025-08-03,C1988,Wireless Mouse,1,799.00
ORD006688,2025-03-15,C1472,USB Hub,4,899.00
ORD006689,2025-06-14,C1409,Wireless Mouse,3,799.00
ORD006690,2025-02-26,C1945,Headphones,4,3299.00
ORD006691,2025-08-31,C1999,Wireless Mouse,4,799.00
ORD006692,2025-07-20,C1288,USB-C Cable,2,299.50
ORD006693,2025-07-01,C1010,USB Hub,1,899.00
ORD006694,2025-04-27,C1474,Monitor,2,12499.00
ORD006695,2025-05-19,C1433,Laptop Stand,1,1199.00
ORD006696,2025-08-06,C1674,Power Bank,2,1799.00
ORD006697,2025-12-11,C1113,Laptop Stand,2,1199.00
ORD006698,2025-07-30,C1117,Laptop Stand,1,1199.00
ORD006699,2025-05-25,C1729,Webcam,1,2499.00
ORD006700,2025-06-03,C1140,Headphones,2,3299.00
ORD006701,2025-07-19,C1357,Keyboard,3,1499.00
ORD006702,2025-03-01,C1937,Webcam,2,2499.00
ORD006703,2025-04-02,C1475,Power Bank,4,1799.00
ORD006704,2025-09-25,C1370,Headphones,4,3299.00
ORD006705,2025-01-17,C1432,Headphones,2,3299.00
ORD006706,2025-11-06,C1299,Webcam,2,2499.00
ORD006707,2025-05-23,C1901,Wireless Mouse,4,799.00
ORD006708,2025-08-31,C1335,Keyboard,3,1499.00
ORD006709,2025-09-19,C1563,Keyboard,4,1499.00
ORD006710,2025-02-14,C1855,Wireless Mouse,4,799.00
ORD006711,2025-03-30,C1306,Laptop Stand,2,1199.00
ORD006712,2025-03-28,C1293,Wireless Mouse,5,799.00
ORD006713,2025-08-16,C1315,Laptop Stand,3,1199.00
ORD006714,2025-02-09,C1787,Webcam,4,2499.00
ORD006715,2025-04-23,C1275,USB-C Cable,3,299.50
ORD006716,2025-06-21,C1815,Headphones,2,3299.00
ORD006717,2025-07-19,C1586,USB Hub,3,899.00
ORD006718,2025-10-19,C1779,Power Bank,1,1799.00
ORD006719,2025-07-03,C1895,USB-C Cable,3,299.50
ORD006720,2025-07-09,C1763,USB Hub,2,899.00
ORD006721,2025-03-12,C1428,Headphones,5,3299.00
ORD006722,2025-05-24,C1704,Wireless Mouse,4,799.00
ORD006723,2025-04-12,C1528,USB-C Cable,4,299.50
ORD006724,2025-02-02,C1668,Webcam,1,2499.00
ORD006725,2025-11-01,C1347,Wireless Mouse,2,799.00
ORD006726,2025-06-22,C1640,USB Hub,3,899.00
ORD006727,2025-05-18,C1178,Power Bank,1,1799.00
ORD006728,2025-05-23,C1240,Headphones,3,3299.00
ORD006729,2025-01-17,C1595,Wireless Mouse,2,799.00
ORD006730,2025-10-01,C1079,Power Bank,3,1799.00
ORD006731,2025-01-26,C1312,Headphones,4,3299.00
ORD006732,2025-02-18,C1300,Headphones,2,3299.00
ORD006733,2025-09-16,C1979,Power Bank,5,1799.00
ORD006734,2025-05-22,C1217,Webcam,4,2499.00
